barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-15,2,40,39,18,-13,-2,20,-20,38,-18,-12,33,20,26,42,-11,24,-10,1,-19,24,44,-12,22,-2,-12,-17,33,49,35,20,-9,3,38,19,-6,5,32,48,48,16,-10,6,-4,47
16,-3,18,-14,41,17,15,40,9,-18,34,11,3,34,35,46,-18,2,-10,-12,-13,12,-11,38,-15,38,2,-6,-2,37,-8,28,23,-15,-19,-14,-4,3,-2,26,3,49,35,17,-2,-2
6,-4,32,33,20,-7,36,31,31,48,26,-11,-9,28,-11,-10,34,-17,33,5,33,10,35,13,40,35,27,38,37,-12,30,-11,15,-14,-19,-7,-8,47,27,-5,44,40,13,37,22,42
38,-12,-11,40,43,2,-16,34,-1,-7,27,-10,8,-6,-2,-6,28,43,5,44,-11,20,43,3,-4,38,21,-14,-8,-11,-3,-4,-10,2,27,44,14,-2,46,-20,43,34,-8,-14,36,12
-15,-11,12,-14,-15,-3,48,35,16,-16,39,45,8,-11,7,41,31,35,-4,38,3,-11,28,43,-2,8,-1,-14,-7,4,25,39,-17,27,40,46,17,40,-20,-2,45,25,-11,-9,29,40
-14,-1,9,-4,27,37,46,-13,37,39,-19,-13,10,-2,37,20,-14,16,34,21,-13,12,9,-13,-18,-8,40,9,17,-17,-7,16,43,38,-19,-12,38,32,-16,-13,-4,8,39,-16,47,39
-6,31,-2,7,-6,33,-7,46,-17,41,22,33,-19,-14,-10,34,32,-3,-9,8,36,11,25,32,-12,3,-12,41,47,-9,-6,16,-5,-8,33,36,-19,15,25,-10,27,-13,-3,41,47,43
30,38,38,-13,30,-16,31,32,4,-3,-4,35,40,12,36,31,23,45,-6,12,-3,39,16,-3,5,43,29,-15,20,45,39,40,22,41,-12,18,48,36,4,35,-13,-15,40,-17,-16,-3
46,35,28,-17,-8,-6,9,48,44,21,18,-2,49,44,-9,16,2,36,-16,-13,48,17,3,-16,-19,18,-4,18,0,-16,-12,37,35,41,26,42,-16,14,-5,-11,-16,-13,-16,22,7,33
48,10,45,28,35,-18,29,-6,-11,16,-8,28,-12,7,36,18,41,-9,-12,-9,49,36,-6,-10,41,18,12,-9,-12,43,-17,14,49,26,-20,-3,-4,14,14,33,-20,-9,-2,38,11,37
45,37,10,-5,25,34,14,44,37,39,-2,25,3,34,-12,-3,-5,29,24,41,47,6,-2,-10,3,33,32,4,37,-9,32,28,3,-16,10,-10,-12,21,-16,16,-13,16,-2,-3,17,-12
35,-2,11,-6,2,-12,20,-2,-2,41,33,1,22,49,43,-10,-15,9,-18,2,-19,25,29,45,32,48,39,40,-18,37,33,10,42,21,-14,21,7,46,32,14,-2,2,-5,-10,-19,-5
44,-4,-20,42,49,41,-6,43,39,7,42,20,46,-17,32,21,-11,-4,13,-16,36,2,-7,36,17,-6,32,-19,45,32,48,21,-15,3,48,-13,47,9,-19,-3,-10,24,-16,48,-2,43
-8,-12,1,-11,-13,-16,-11,14,46,18,18,-17,42,44,32,28,-7,26,-14,25,-16,35,-8,0,9,49,0,38,32,37,5,-15,-6,-11,42,-19,-2,-10,-15,5,22,41,43,1,14,-6
-16,2,46,40,27,-2,47,36,-6,-9,-11,16,49,25,16,-15,21,34,11,-11,-19,28,46,7,12,-9,-5,28,-8,0,39,14,49,11,35,8,23,37,2,-6,43,2,44,-16,-18,24
-7,11,6,39,6,37,-9,-10,-1,49,45,9,41,24,23,-2,-10,3,-19,-13,46,28,2,-14,0,-14,15,47,40,-19,-3,23,33,-9,31,46,-14,25,36,43,-18,-9,36,33,-8,-19
47,-12,-13,-6,11,-8,39,20,-3,22,-5,26,27,32,-8,21,37,48,-12,44,-14,43,21,-16,24,-2,-19,10,33,19,17,-12,38,15,-15,16,32,28,16,-18,32,0,-9,31,44,17
1,38,-20,40,21,-3,1,47,21,46,16,35,24,42,-12,6,-4,24,-8,35,24,40,-6,43,28,-16,25,-19,-20,-19,27,-5,46,-12,21,36,5,-3,-18,-9,41,19,-9,18,-17,13
24,38,16,32,2,-8,14,-3,21,-16,48,18,37,28,-3,37,38,-1,-20,40,11,-7,45,2,23,-10,-18,39,34,0,32,-4,3,-6,26,32,-8,-15,-14,47,44,31,14,41,-2,26
-17,-10,12,47,8,-5,-10,40,36,3,37,5,-12,-1,41,27,45,35,34,7,-1,-8,10,-18,35,15,7,-15,-15,48,-7,20,38,-14,41,14,-4,26,29,48,-12,-6,-6,-20,-13,46
-19,-3,39,3,-4,45,35,-1,34,1,40,20,13,38,22,32,-9,-7,-8,-10,13,-9,32,32,-9,43,47,36,17,-3,41,0,38,5,25,48,19,-14,26,-12,30,-4,-15,30,33,-16
29,48,-3,-12,39,2,-19,-12,-5,18,-6,11,-10,1,-18,0,-8,14,-13,-2,29,45,-14,3,-19,24,-11,38,48,14,-15,-5,-4,-19,32,44,-2,25,22,43,27,46,18,40,12,-19
46,46,20,45,-18,48,-8,30,-16,47,-15,45,46,30,28,39,-19,8,39,-18,-3,25,-10,36,33,21,-9,32,28,41,30,42,-11,-15,6,-7,1,-13,25,38,8,-17,-8,9,-5,20
46,8,-15,-7,-10,47,4,-14,44,-4,-19,36,49,16,0,40,44,4,15,-12,48,47,-11,13,47,-4,-8,-7,40,4,-11,26,30,-14,42,1,23,-11,-7,38,45,27,46,34,-3,-7
25,-11,-8,-19,41,30,-17,26,-3,47,-9,43,-16,31,14,44,2,36,17,-3,20,-7,38,-19,26,-8,3,-11,-3,32,47,44,41,48,25,37,31,-2,0,43,12,-15,32,47,39,11
-14,-15,-18,-4,34,-7,35,41,44,-11,44,-15,-10,-18,0,42,46,-16,25,47,20,-8,-9,0,-11,48,49,10,43,37,48,13,47,7,37,29,-19,-7,13,40,-20,49,-13,2,16,36
21,46,35,38,-2,11,3,-2,0,-4,-16,34,48,4,35,5,-12,15,11,43,7,42,-16,38,34,45,16,40,48,-10,-8,1,-19,23,49,21,8,37,-8,10,30,39,13,-8,-14,7
22,-14,49,16,6,39,-20,-8,0,47,49,-4,38,29,48,42,-11,28,48,33,-6,24,17,-10,-8,-2,-1,38,3,-9,14,-5,-1,-19,-3,4,4,44,-3,6,15,44,-12,5,-15,8
-12,28,49,-4,23,-2,11,-15,38,29,-6,-19,-8,23,-5,3,47,9,36,-1,-12,-9,28,39,37,8,34,13,16,-4,-18,33,24,33,-16,19,46,33,49,-1,47,-12,36,-20,-5,31
25,-7,-10,10,49,-10,-12,29,30,-17,-5,33,39,-1,-8,-16,-6,21,45,-2,-19,14,12,-9,-11,14,16,-6,-8,1,28,35,5,-11,-9,21,-9,-4,-7,34,23,41,33,42,-19,20
24,42,42,21,44,46,44,30,40,-17,47,27,-7,6,37,49,43,3,1,-7,4,-2,20,-17,13,45,17,39,-19,28,-19,13,28,44,47,-11,-6,23,33,17,37,43,32,1,23,36
-18,5,-14,38,37,-3,-8,49,44,18,19,-5,-11,30,-15,-6,-15,25,29,34,19,49,31,-18,40,-9,-2,16,24,-9,48,33,26,34,32,2,20,36,34,31,27,-13,-16,39,43,18
20,47,14,-7,-20,-18,-17,35,13,48,23,-14,17,-10,-3,0,4,-15,46,8,36,33,47,-9,10,-4,-3,1,-2,12,27,34,43,-2,26,-17,-5,-14,17,37,12,48,48,28,49,10
8,40,-14,16,-14,46,43,45,5,44,28,-12,-18,10,-10,-4,37,-9,-13,41,8,-16,7,-13,-19,36,44,15,27,-11,-19,-17,48,-16,49,19,27,-15,-18,42,-1,-16,3,-14,13,41
34,38,-2,16,30,-19,32,-5,-16,13,48,47,45,35,26,38,-9,32,18,-11,0,46,25,-5,36,1,-7,38,8,34,5,-6,-3,-15,5,-2,-2,12,8,-18,-19,-15,43,-3,14,-16
9,44,-7,-15,39,-8,33,2,6,35,20,-7,17,32,32,31,-17,-1,24,36,-10,42,37,-6,-9,48,-8,32,-6,13,15,49,36,40,-15,-17,46,-13,20,-3,39,12,19,40,11,40
33,26,38,27,13,34,49,41,-14,22,-19,-15,-18,-3,0,32,28,-14,36,16,36,13,23,-2,38,-9,40,8,38,-7,36,-17,20,48,-12,-7,36,19,42,28,41,11,19,-10,35,27
46,10,-17,49,44,-10,43,46,7,48,-8,9,-5,20,37,-10,30,46,-19,22,-3,6,27,-10,-6,29,-7,21,-1,-7,35,21,48,17,24,-5,40,34,-13,1,36,26,-17,30,3,-7
-12,-9,-3,-2,-6,-14,47,13,31,-13,11,47,-1,41,22,36,39,-19,7,46,-4,35,-3,9,7,-2,30,-7,30,37,33,0,41,9,2,44,33,0,25,43,0,35,-18,-4,49,-3
49,-6,42,-13,22,-5,-5,-8,21,-12,36,-13,-5,44,-8,21,46,3,15,39,37,-9,24,35,-12,47,33,-14,-13,29,33,4,24,-3,31,-12,-18,-6,31,-8,48,34,-1,-4,35,32
-9,-4,25,-14,-4,-4,19,-2,-18,-17,14,39,35,-13,-16,13,2,40,45,19,41,29,-20,46,26,-18,37,30,25,-13,20,-9,-15,0,21,37,44,-4,24,-16,-15,-3,38,-14,0,44
8,42,10,46,42,5,43,35,2,-13,-9,41,-18,46,37,16,45,-4,38,1,45,22,7,32,-16,30,-10,7,-8,17,26,-19,-15,-9,-5,23,-6,16,-11,5,-15,-20,43,39,38,0
46,5,-15,-1,-6,-12,-10,-15,-17,24,34,36,-17,32,17,34,38,47,-6,31,-16,-2,-2,-7,48,25,-19,32,32,37,-20,-15,38,-8,8,35,32,6,-12,11,49,4,11,37,3,-18
-12,45,-5,19,18,48,35,8,-2,-19,-9,-10,19,-2,42,-4,-9,22,18,35,47,23,-16,0,7,49,12,-9,-14,46,-5,49,29,-3,24,-18,-18,19,46,1,45,-2,-1,36,-15,-15
36,27,46,19,-20,-6,43,-12,40,-16,-5,41,44,-16,-15,23,29,-3,37,5,39,22,17,45,7,44,13,37,40,-17,15,-8,44,6,-7,9,38,-15,36,20,33,10,47,6,4,34
47,49,-12,-9,-5,36,7,-16,-13,35,-1,-12,-9,38,24,-10,41,45,32,18,35,44,21,47,13,40,48,37,-20,48,22,44,28,44,-17,40,43,17,42,-17,3,-10,-10,10,42,40
37,6,-8,13,-10,14,27,46,47,-20,5,34,-11,42,35,14,-2,-18,23,-16,34,-7,-16,-4,33,-13,46,8,-9,20,25,-9,42,29,26,34,-15,2,1,49,-4,29,-8,46,42,39
44,28,36,48,49,13,29,-19,11,-18,49,38,-2,18,42,-19,-18,16,-17,-16,38,-19,46,5,-7,-18,42,10,4,-10,44,-16,41,-17,-15,-14,15,39,48,32,-11,25,-4,35,-19,3
46,34,-10,22,-7,35,29,45,32,46,-16,-16,3,-14,25,-12,9,-12,14,-9,-15,28,32,-13,7,-12,-10,24,10,-11,30,46,-16,21,20,36,4,-18,-2,20,46,32,29,-14,32,36
35,35,46,-5,-19,-20,46,10,40,17,23,-10,7,-13,-4,5,33,40,33,-20,36,11,-14,-1,21,-4,-8,29,47,11,32,-19,-12,48,42,-1,-5,-16,7,38,-15,-9,48,28,-12,-17
8,-4,32,8,35,-10,-18,45,14,34,47,42,12,40,-14,0,24,-17,27,40,-7,1,23,-3,35,10,44,48,37,15,-15,-13,-16,8,11,34,48,8,23,-7,44,42,-2,21,48,24
5,-16,48,-18,-7,-14,-15,28,5,-12,13,-19,29,-10,-8,8,10,-14,43,-8,31,40,-6,12,0,-7,-6,-1,3,47,47,-1,-16,-4,-6,37,-16,26,-11,12,42,7,-5,-15,38,5
44,-18,44,3,22,-17,19,-9,-19,32,-3,26,-10,-18,23,-7,21,-15,35,13,42,18,6,42,-17,-14,41,-2,-2,41,-17,-9,29,43,22,-8,37,4,-7,11,-17,41,2,-2,-6,47
47,23,11,-6,35,15,35,-18,37,-13,-13,-8,-13,14,45,-7,40,27,-14,17,28,-19,32,-5,45,-12,28,37,-13,33,37,27,34,43,37,35,-15,-10,-7,41,-19,0,-3,49,11,40
4,44,6,-7,39,-3,30,46,46,25,41,10,3,46,-8,17,3,-14,38,1,34,24,29,-14,2,-2,-15,16,31,37,41,29,32,33,15,33,49,0,48,14,-16,47,5,-19,39,40
-4,48,34,40,48,43,-16,15,24,45,-7,27,35,29,43,13,-3,6,-7,49,-1,-15,-14,-4,44,32,38,27,-18,-15,4,-19,-12,17,46,-15,-18,-18,39,-5,-3,44,-6,1,42,3
-12,-8,19,48,24,48,-11,-16,38,-1,16,49,-8,14,48,40,14,36,36,13,-19,37,-12,1,-11,-8,23,-9,-14,21,37,34,13,44,17,32,39,41,-3,4,43,33,-12,3,18,-6
13,-12,37,49,43,35,-6,-6,36,42,49,13,37,-18,46,-14,17,33,-7,21,14,-14,3,-7,-9,41,4,-19,34,6,-16,11,-13,-16,49,-11,17,35,-15,14,0,43,34,-3,22,-14
12,-14,-11,-16,4,39,-11,43,-17,28,-2,49,-3,37,-4,-7,-17,-4,-7,34,-1,48,20,42,-7,15,20,34,20,35,2,-3,42,-5,39,42,-14,22,-10,26,-7,0,-2,12,-20,-5
41,23,36,48,-5,43,12,38,21,42,46,47,41,49,-1,48,31,46,-4,-18,41,-9,6,47,34,0,-5,13,29,-9,43,-7,30,40,12,33,-19,39,39,8,47,48,2,44,40,10
14,-17,24,32,-16,-4,28,34,41,18,-1,-16,-2,-5,-7,-11,31,34,46,47,-14,12,-1,-16,43,30,-17,26,49,21,-16,0,42,16,8,36,48,19,35,34,49,9,31,-5,-3,33
-1,-10,-5,12,33,34,-14,38,-16,38,46,-9,0,-5,31,39,43,46,-2,18,-9,38,-12,16,-18,-6,-6,34,21,41,-16,5,-3,-20,5,-10,42,-7,33,-12,-4,38,41,44,13,49
48,5,24,37,-20,33,-14,5,14,37,9,37,29,44,15,-18,49,3,-9,6,41,18,-10,30,-1,-3,-12,41,27,43,-6,-15,43,3,43,20,36,37,-5,8,-4,22,-13,43,40,21
-7,-20,-5,-7,44,49,25,38,4,-11,0,-2,0,36,42,12,38,43,-4,12,-15,-19,-11,-7,30,49,-11,11,11,33,44,33,-8,17,-10,7,-5,49,46,41,11,-5,42,46,-10,35
2,40,23,-2,14,-9,36,17,3,46,33,32,5,38,27,-9,-9,5,33,-19,8,45,42,9,-11,-4,-1,37,10,39,48,28,38,25,47,-3,5,44,49,33,-5,34,-2,1,7,-11
2,-7,2,35,-9,-12,25,48,30,-11,28,-16,-9,10,46,14,-8,25,16,-12,42,-9,1,38,44,34,-18,-19,18,-15,33,15,33,45,-2,-14,24,46,32,46,34,19,36,47,-2,-19
4,35,-3,3,44,27,-16,35,-7,1,24,44,32,3,48,-8,-16,-2,-12,35,38,38,-3,-6,42,10,-10,41,-11,11,0,-5,45,-12,20,33,-13,-5,43,48,-3,32,15,38,15,-11
0,-10,39,21,-11,48,-8,25,-8,31,13,39,49,-11,41,49,40,-10,-16,10,9,47,-1,36,40,28,-6,-13,-11,14,28,49,12,49,34,28,47,32,0,48,2,37,38,11,10,38
43,41,47,27,3,-3,4,-13,41,2,-8,-19,14,-3,-15,16,39,44,5,43,-9,2,31,37,-14,-10,35,48,-7,4,36,-18,23,-11,35,46,-7,4,22,-19,32,15,-6,26,-19,49
39,46,37,11,12,44,42,43,32,48,-6,30,22,36,-2,5,-15,35,16,33,34,20,36,11,21,40,35,13,-20,-12,-5,4,-10,-12,-13,32,-19,44,39,-20,-1,35,29,38,48,-16
35,-4,-12,5,-12,42,-13,-1,49,18,-2,26,3,42,37,-2,43,43,8,-16,29,41,26,38,6,39,33,-1,-12,44,-3,7,23,-3,38,-10,-8,18,42,-11,43,21,12,35,8,-6
32,23,48,33,-2,-9,-17,-4,12,-13,-12,17,4,-18,5,-14,-15,39,-17,2,-13,42,24,49,-8,33,-1,-7,-14,0,-15,1,-15,-20,48,-14,39,31,34,42,28,-11,-2,21,29,-10
-3,-12,-12,5,5,-6,-12,26,16,-18,-20,43,46,-20,44,-18,17,-5,33,11,26,-6,-2,45,33,11,5,41,25,41,42,-16,-16,-7,30,32,42,-8,22,43,33,7,-17,40,19,38
36,9,4,-17,-11,37,25,36,0,44,-2,25,-17,10,35,2,49,-14,34,-18,48,26,30,33,49,21,-13,1,34,21,39,-10,-17,38,-17,-5,32,31,-10,43,40,-17,38,36,4,32
4,35,18,43,-3,9,-8,26,-11,5,38,-4,-14,0,-4,8,44,24,22,-18,45,1,28,-4,46,14,44,-19,21,-2,43,11,8,41,-11,42,-16,17,30,32,16,34,35,7,-4,26
9,-2,5,-12,-8,43,37,18,36,44,40,33,47,6,-16,-16,-1,45,39,38,31,48,9,-13,37,46,40,-8,42,38,-1,-4,-11,10,2,-13,33,25,46,11,-6,25,0,-17,-18,6
41,-8,-19,43,19,-3,-15,19,39,8,36,-14,33,2,27,33,24,32,-18,40,37,13,-15,0,-19,3,38,35,-13,11,48,-9,-17,-18,37,24,42,-2,27,-6,-19,33,2,-18,44,-3
14,43,-8,-11,44,-8,43,34,-8,19,33,10,23,-11,36,4,47,6,-18,11,14,-18,27,-15,36,39,43,3,-14,40,36,-19,29,-4,21,34,39,39,48,-15,37,44,39,15,36,46
34,38,13,38,36,-1,23,-10,26,-17,32,2,29,44,-14,41,45,21,47,20,24,39,12,-5,46,8,18,-4,38,31,4,35,-19,1,12,-17,23,-15,-1,39,23,40,42,0,-12,-12
24,49,-20,41,-6,49,-2,47,42,13,3,-3,11,-10,-8,2,48,-1,38,41,5,-15,38,41,-16,16,-6,18,41,3,-9,4,-18,-15,9,-3,21,-18,7,-11,19,-4,-2,49,26,-8
33,3,3,-11,7,40,-3,-17,11,-9,40,8,33,31,6,41,-16,47,44,48,-3,-14,47,7,-14,-10,-15,10,17,35,-20,-12,45,43,33,0,40,-14,5,47,19,38,37,-17,-4,26
32,12,44,47,44,35,45,34,34,39,18,-3,41,48,37,-8,41,24,-12,-18,-4,36,-15,-18,23,-4,42,-14,7,46,-14,29,24,43,35,41,44,5,0,-18,48,32,33,10,-9,-15
35,26,8,34,40,-11,41,-5,39,39,-12,27,-9,42,-16,41,32,16,-11,-10,29,32,33,6,-10,30,41,35,21,43,-11,-3,-3,18,36,40,-11,49,25,41,-2,-5,-14,-5,-2,-9
34,11,5,-2,15,34,-7,-12,-2,31,-13,-15,2,49,43,27,11,37,45,-3,35,42,28,47,8,45,45,-9,42,30,16,40,19,43,-20,33,45,37,-7,43,41,-13,49,-15,24,39
-8,33,33,36,40,10,-9,48,-2,35,29,38,8,47,-3,31,6,46,32,-5,-18,-4,46,16,-19,5,45,28,10,-10,-6,31,41,47,23,48,44,8,-14,6,-19,41,45,39,27,33
-4,2,15,40,4,43,38,-10,-5,41,30,-6,-5,12,48,-9,31,38,-14,-5,23,-15,47,22,0,-18,35,10,32,-16,-12,25,27,-17,11,-13,-15,-13,-8,40,38,2,33,41,-16,16
34,26,-11,5,34,28,26,47,42,34,-12,-12,-7,25,-17,29,9,-18,34,-7,10,40,-13,-13,41,-19,-5,-16,38,21,47,27,-11,-9,-12,20,4,-3,49,0,-19,4,42,-15,29,42
-8,24,7,-9,18,-10,23,32,3,-12,39,31,-17,-18,29,33,7,-8,26,-18,-12,0,23,-14,25,-7,38,17,6,-15,44,34,29,36,9,40,23,-14,-10,-15,45,-1,-8,39,-10,5
-6,9,-13,14,35,12,13,-7,21,49,-15,33,39,49,18,-12,-10,0,-10,0,-5,24,-8,18,25,-8,-1,49,-4,6,31,44,-7,28,-20,-5,6,-4,2,-11,37,28,34,40,8,-3
-14,28,-1,-7,13,43,48,3,37,23,2,33,-19,28,-8,6,35,43,34,23,6,-3,-12,3,-15,2,38,40,29,-12,29,-5,47,34,-12,36,-11,47,36,44,46,-16,-3,5,41,43
28,45,24,43,39,6,25,-2,26,-19,-10,7,-2,42,23,37,-8,-4,48,-20,-16,7,5,48,-8,-1,34,-15,-18,-8,23,32,45,37,10,39,47,11,35,31,11,42,47,39,15,38
32,-19,6,-17,19,-14,28,37,-1,42,-5,19,39,46,2,-18,-19,-5,42,-14,33,39,-13,32,-10,33,19,-18,11,-3,33,18,29,-18,-10,7,37,38,49,-10,43,33,-4,28,38,-19
-2,6,0,-9,-8,23,-9,24,16,-9,21,-16,4,37,-16,17,49,21,43,23,21,-14,-9,-11,48,46,24,-18,-2,-3,10,38,22,48,48,19,37,1,48,0,3,-18,23,-3,38,-11
-16,-2,-18,21,43,41,17,-3,-14,20,23,-11,16,33,46,35,21,42,29,-3,45,30,-2,5,-7,2,-10,10,48,-5,34,-13,41,27,32,-6,-18,23,-3,-7,-12,5,-9,39,4,44
-15,-6,25,36,41,1,35,6,48,42,43,25,49,-17,37,47,28,49,-15,13,9,-19,4,-5,3,-18,-17,13,36,-16,-10,37,-4,-13,44,45,-13,-9,-14,17,29,39,-9,-15,48,42
-10,46,-5,-4,-18,40,-11,-14,42,45,41,14,-6,18,-18,24,46,33,-16,45,20,42,35,-10,-7,21,32,18,47,18,42,5,-3,47,44,6,34,-3,-13,29,41,-4,-6,21,36,23
-13,-16,34,-15,-20,37,33,37,42,-1,-19,-10,34,-12,1,47,27,45,41,28,-13,32,41,-19,-7,-15,-10,-1,-5,-7,46,1,-14,-16,-9,-5,32,6,27,34,-5,17,-18,3,41,14
38,20,-16,49,14,46,27,-11,33,-19,45,-15,24,-9,-16,43,5,48,42,32,-11,45,16,-18,44,-1,-19,-14,-1,37,-12,-14,-17,24,39,-10,-7,8,38,30,28,-18,38,35,-11,5
0,42,36,29,7,-6,-14,25,0,-7,16,41,38,-9,48,12,-17,48,15,-16,48,15,38,-6,-6,30,23,-7,36,30,43,41,5,46,7,-14,0,40,-11,-8,-20,-3,29,35,29,-7
30,42,-11,-7,-14,26,35,4,-2,-1,-6,0,41,34,-3,21,33,-3,33,-20,-1,46,44,4,42,46,37,7,-16,26,28,48,42,37,39,32,-6,6,7,35,37,47,38,32,45,30
34,39,-11,45,-2,32,-15,33,43,14,46,-14,-8,28,44,-4,41,35,-16,-3,42,-7,-11,-14,26,41,36,33,-11,5,12,-13,33,45,-13,37,-11,7,41,11,41,-14,-9,-9,-5,27
17,-18,19,-16,-7,24,40,35,37,3,32,32,27,-11,16,-4,-18,-13,43,42,47,3,43,-16,31,-2,-6,36,24,-10,40,-11,-7,35,7,-19,35,39,-2,44,36,24,-2,47,10,37
1,-14,43,28,35,-14,6,-14,14,-7,35,44,-8,11,-8,23,16,-12,34,4,22,-15,8,-4,24,-3,48,-19,20,-10,20,-19,-5,49,-10,0,-16,-6,-5,7,-4,22,41,25,48,5
42,15,24,38,-9,49,32,42,-10,8,12,46,-2,-12,37,39,6,-18,-5,40,-6,-12,-8,20,34,-3,-4,28,-5,44,17,-19,-8,22,-13,49,-15,18,48,-2,16,47,47,0,40,11
44,-4,38,6,33,2,39,-14,21,-19,30,-7,18,-13,-12,-19,41,-10,44,2,-17,2,43,-9,38,-17,-18,20,9,34,-5,8,22,-8,37,6,-2,45,28,41,29,43,-5,-10,41,-19
43,49,1,-3,-9,2,49,15,36,48,-15,32,45,-16,-17,-12,18,-5,-12,-15,-8,30,-10,36,-12,5,-9,23,42,16,42,46,33,-17,3,-17,-16,33,-16,4,43,1,48,-1,5,48
4,-15,-1,45,41,12,-4,44,-3,-18,5,49,49,-17,-15,26,6,40,-14,42,14,-12,8,42,-16,35,-3,5,33,-16,37,42,-14,-12,26,-17,-16,-9,-5,49,0,-10,-4,-17,-9,-14
36,36,25,-6,4,32,38,39,36,-19,-9,1,6,43,31,-9,-18,25,23,37,1,46,-8,35,13,39,19,-10,-12,-10,-20,38,45,7,5,-14,32,-12,-9,18,42,5,24,35,45,-8
-7,41,43,37,36,-5,-15,-18,6,47,27,-11,43,29,5,36,8,43,-14,17,5,-3,-9,-11,46,48,27,39,-7,33,49,-8,-12,21,22,37,34,23,35,12,-11,36,49,-8,47,45
6,42,-16,17,13,39,-12,33,9,-10,23,-13,22,-7,35,47,48,39,17,39,-17,49,-13,-15,44,44,-13,24,20,-14,44,13,19,36,-20,-5,-20,47,-11,-18,47,46,-12,-14,14,-19
-13,-1,44,-6,47,20,-19,11,26,46,-8,27,-17,34,33,27,43,39,35,24,31,43,41,-15,23,-7,45,-3,38,31,-2,13,33,23,1,48,12,-12,46,9,44,35,-6,8,39,-3
3,44,-18,-11,-3,27,14,44,37,-11,-6,37,3,34,-18,26,12,40,-2,-15,-12,40,42,-3,-20,-17,-10,24,-9,18,16,-11,-5,11,34,13,38,30,12,42,-6,-6,-12,-1,48,6
-16,26,35,-17,-18,13,-11,15,-8,14,41,-6,-12,16,8,-14,1,-3,-16,8,-13,2,-12,13,32,15,36,7,-20,-11,-18,15,43,10,-19,17,47,25,-4,7,4,-2,-19,-3,32,-19
35,22,41,-18,-11,37,36,25,-13,28,17,-14,5,47,-18,6,46,-12,-4,8,46,1,43,11,46,10,-9,48,-10,-10,-8,11,42,29,21,-11,-4,49,47,18,-8,16,25,43,-13,4
-20,-9,14,42,46,14,-4,33,34,40,4,45,28,-12,48,17,3,-17,40,30,48,-5,37,-7,31,32,15,45,-10,-12,20,-6,16,47,36,25,24,35,36,-18,35,39,10,45,-19,27
13,44,-7,25,48,47,32,17,37,6,39,-13,25,34,23,-4,-20,40,-9,22,9,40,36,-13,4,-10,43,11,36,23,-20,33,-2,0,30,-11,2,33,48,15,27,-13,-2,45,45,34
39,38,-19,-9,-17,-4,45,19,31,-2,48,40,42,42,-18,32,-8,-10,33,-13,20,41,-5,-4,-7,48,41,32,-5,18,46,-7,-4,49,16,41,-1,-3,-15,-11,41,-18,-5,-18,3,32
-17,14,-5,-20,-20,32,19,36,8,39,-13,-15,49,25,20,32,23,46,34,44,-20,-17,-2,9,37,16,18,32,-19,44,39,5,45,46,45,30,4,49,32,18,30,-2,40,10,45,-1
4,41,28,-16,47,40,33,49,-12,48,45,-17,47,0,9,46,-18,46,17,-15,-17,46,30,-12,35,0,-10,-2,4,43,26,-10,45,47,39,10,-12,-18,-3,21,10,32,-17,-10,-9,19
-14,41,27,49,41,41,34,5,14,-12,-12,-5,24,49,-17,19,38,32,49,39,47,-6,8,-2,29,49,5,-16,-19,9,19,48,-8,42,-9,18,39,15,-10,46,44,38,32,38,10,35
36,12,43,3,-12,33,38,-6,3,-8,-17,4,41,10,-4,-5,-13,46,41,27,26,-11,46,-8,27,-15,-10,-2,-6,7,-3,26,-15,48,16,-4,31,33,14,43,6,-2,-16,7,-17,47
36,8,-10,0,-8,4,48,4,40,23,-10,46,27,-6,13,40,21,-18,-16,44,26,-13,-19,26,-19,36,1,33,-4,34,-6,-4,35,20,38,36,-2,-14,-19,34,16,-3,-7,1,12,44
0,-15,23,-6,-11,25,49,-9,44,22,34,45,-9,-12,36,7,35,-17,18,-16,39,26,43,18,30,-6,-2,6,43,16,-1,-9,39,-14,39,8,40,-3,23,36,34,27,-19,18,44,-1
-4,-7,16,48,-19,29,-19,-20,-15,44,49,44,36,47,-15,36,-7,-8,-18,23,9,43,26,-10,32,-1,-8,-15,13,-6,-10,-17,-12,38,-13,33,33,2,7,-7,42,20,15,-8,-9,14
32,-20,24,-15,31,-7,45,5,39,14,-3,26,-6,0,48,23,44,36,-15,10,22,43,8,-19,49,17,47,-9,26,42,-15,5,17,-15,-13,1,27,-4,-3,23,41,-6,-3,-14,43,18
